Order ID,Customer ID,Order Date Time,Delivery Date Time,Total Amount,Delivery Status
2038,196,08-11-2024 03:16,08-11-2024 03:26,763,Delivered
2039,175,07-11-2024 18:11,07-11-2024 18:23,1039,Delivered
2040,228,26-10-2024 23:32,26-10-2024 23:42,681,Delivered
2041,77,13-11-2024 23:30,13-11-2024 23:45,1176,Delivered
2042,10,04-11-2024 19:59,04-11-2024 20:09,1390,Delivered
2043,91,26-10-2024 05:06,26-10-2024 05:18,285,Delivered
2044,179,28-10-2024 01:05,28-10-2024 01:18,1263,Delivered
2045,267,11-10-2024 21:13,11-10-2024 21:26,362,Delivered
2046,50,17-10-2024 16:07,17-10-2024 16:21,1080,Delivered
2047,106,09-10-2024 03:51,09-10-2024 04:01,464,Delivered
2048,196,01-11-2024 11:04,01-11-2024 11:15,781,Delivered
2049,169,17-11-2024 07:39,17-11-2024 07:50,360,Delivered
2050,109,16-11-2024 23:27,16-11-2024 23:37,1029,Delivered
2051,89,21-10-2024 23:10,21-10-2024 23:26,1146,Delivered
2052,228,25-10-2024 07:26,25-10-2024 07:39,985,Delivered
2053,267,20-11-2024 18:35,20-11-2024 18:51,1172,Delivered
2054,108,10-10-2024 18:24,10-10-2024 18:37,1117,Delivered
2055,147,29-09-2024 00:44,29-09-2024 00:53,740,Delivered
2056,297,31-10-2024 09:54,31-10-2024 10:10,289,Delivered
2057,195,22-11-2024 04:01,22-11-2024 04:17,1019,Delivered
2058,1,09-10-2024 01:37,09-10-2024 01:48,406,Delivered
2059,130,24-10-2024 02:07,24-10-2024 02:23,1402,Delivered
2060,183,17-10-2024 16:56,17-10-2024 17:05,359,Delivered
2061,114,10-11-2024 21:01,10-11-2024 21:15,693,Delivered
2062,71,08-10-2024 06:24,08-10-2024 06:35,1158,Delivered
2063,155,04-10-2024 21:54,04-10-2024 22:09,800,Delivered
2064,31,27-10-2024 10:30,27-10-2024 10:38,612,Delivered
2065,270,14-10-2024 09:47,14-10-2024 09:59,1376,Delivered
2066,227,15-10-2024 07:15,15-10-2024 07:25,1025,Delivered
2067,95,09-10-2024 12:32,09-10-2024 12:44,1071,Delivered
2068,44,01-11-2024 07:35,01-11-2024 07:47,395,Delivered
2069,91,31-10-2024 08:50,31-10-2024 08:59,1105,Delivered
2070,129,25-10-2024 14:03,25-10-2024 14:18,1040,Delivered
2071,46,23-11-2024 12:46,23-11-2024 13:03,859,Delivered
2072,98,07-10-2024 07:41,,1465,Cancelled
2073,121,02-11-2024 12:35,02-11-2024 12:45,796,Delivered
2074,272,23-10-2024 07:20,23-10-2024 07:34,1372,Delivered
2075,79,01-11-2024 05:10,01-11-2024 05:22,783,Delivered
2076,75,13-10-2024 12:08,,1112,Cancelled
2077,147,17-10-2024 15:37,17-10-2024 15:51,122,Delivered
2078,186,28-10-2024 13:34,28-10-2024 13:43,1388,Delivered
2079,254,21-10-2024 14:38,21-10-2024 14:49,430,Delivered
2080,27,09-10-2024 13:35,09-10-2024 13:51,682,Delivered
2081,208,06-11-2024 22:27,06-11-2024 22:41,851,Delivered
2082,31,28-10-2024 14:21,28-10-2024 14:38,456,Delivered
2083,145,12-11-2024 09:34,12-11-2024 09:50,920,Delivered
2084,282,11-10-2024 20:42,11-10-2024 20:56,1219,Delivered
2085,62,03-11-2024 00:37,03-11-2024 00:53,708,Delivered
2086,85,05-11-2024 23:12,05-11-2024 23:26,1279,Delivered
2087,91,11-11-2024 20:03,11-11-2024 20:15,497,Delivered
2088,274,15-11-2024 11:16,15-11-2024 11:27,145,Delivered
2089,255,11-11-2024 15:26,11-11-2024 15:40,1238,Delivered
2090,56,02-10-2024 08:59,02-10-2024 09:15,868,Delivered
2091,292,25-10-2024 15:33,25-10-2024 15:41,387,Delivered
2092,240,29-09-2024 12:28,29-09-2024 12:42,615,Delivered
2093,172,02-11-2024 01:11,02-11-2024 01:26,1392,Delivered
2094,124,23-10-2024 01:28,23-10-2024 01:38,846,Delivered
2095,6,25-10-2024 21:01,25-10-2024 21:12,1473,Delivered
2096,77,23-10-2024 02:39,23-10-2024 02:54,1447,Delivered
2097,28,20-10-2024 15:36,20-10-2024 15:44,1186,Delivered
2098,232,20-11-2024 12:39,20-11-2024 12:56,1313,Delivered
2099,117,03-10-2024 02:04,03-10-2024 02:16,1442,Delivered
2100,178,19-10-2024 02:29,19-10-2024 02:44,164,Delivered
2101,227,17-11-2024 05:14,17-11-2024 05:31,962,Delivered
2102,253,26-10-2024 08:11,26-10-2024 08:19,1026,Delivered
2103,280,23-10-2024 19:34,23-10-2024 19:43,1261,Delivered
2104,173,27-10-2024 00:58,27-10-2024 01:13,560,Delivered
2105,261,16-11-2024 01:52,,914,Cancelled
2106,99,12-10-2024 09:18,12-10-2024 09:26,965,Delivered
2107,44,09-11-2024 12:00,09-11-2024 12:10,140,Delivered
2108,169,30-09-2024 19:25,30-09-2024 19:42,914,Delivered
2109,18,15-10-2024 04:44,15-10-2024 05:01,1014,Delivered
2110,66,21-10-2024 15:06,21-10-2024 15:17,967,Delivered
2111,142,26-10-2024 02:14,26-10-2024 02:29,1177,Delivered
2112,93,03-11-2024 01:46,03-11-2024 02:01,612,Delivered
2113,206,02-11-2024 20:07,02-11-2024 20:20,1042,Delivered
2114,204,02-11-2024 14:13,02-11-2024 14:22,564,Delivered
2115,264,25-10-2024 22:20,25-10-2024 22:37,245,Delivered
2116,12,23-11-2024 04:00,23-11-2024 04:16,613,Delivered
2117,222,11-11-2024 03:42,11-11-2024 03:52,659,Delivered
2118,21,23-10-2024 08:50,23-10-2024 09:02,732,Delivered
2119,211,11-10-2024 10:22,11-10-2024 10:32,530,Delivered
2120,114,04-10-2024 16:03,04-10-2024 16:17,656,Delivered
2121,69,14-10-2024 19:57,14-10-2024 20:09,1173,Delivered
2122,3,24-10-2024 17:25,24-10-2024 17:34,1294,Delivered
2123,213,01-11-2024 01:24,01-11-2024 01:38,1437,Delivered
2124,168,27-10-2024 02:49,27-10-2024 02:59,650,Delivered
2125,193,26-10-2024 02:47,26-10-2024 03:00,306,Delivered
2126,138,27-10-2024 01:28,27-10-2024 01:37,990,Delivered
2127,71,05-11-2024 23:12,05-11-2024 23:24,1078,Delivered
2128,60,27-09-2024 11:52,27-09-2024 12:07,637,Delivered
2129,2,17-11-2024 12:37,17-11-2024 12:50,1486,Delivered
2130,89,22-11-2024 00:41,22-11-2024 00:50,428,Delivered
2131,268,11-10-2024 01:25,11-10-2024 01:36,865,Delivered
2132,221,21-11-2024 13:39,21-11-2024 13:53,832,Delivered
2133,58,10-10-2024 08:53,10-10-2024 09:06,1405,Delivered
2134,83,02-11-2024 00:10,02-11-2024 00:19,1159,Delivered
2135,51,24-10-2024 02:07,24-10-2024 02:20,1418,Delivered
2136,132,10-10-2024 12:39,10-10-2024 12:56,1032,Delivered
2137,18,09-11-2024 21:03,09-11-2024 21:18,694,Delivered
2138,28,22-10-2024 02:38,22-10-2024 02:52,138,Delivered
2139,118,24-10-2024 08:49,24-10-2024 09:06,648,Delivered
2140,189,10-10-2024 02:17,10-10-2024 02:29,677,Delivered
2141,254,14-11-2024 18:17,14-11-2024 18:29,951,Delivered
2142,88,18-10-2024 13:48,,898,Cancelled
2143,33,17-11-2024 20:48,17-11-2024 20:58,652,Delivered
2144,159,01-10-2024 16:28,01-10-2024 16:45,1488,Delivered
2145,292,14-11-2024 05:42,14-11-2024 05:50,1212,Delivered
2146,37,30-10-2024 17:43,30-10-2024 17:53,591,Delivered
2147,15,01-10-2024 05:58,01-10-2024 06:10,570,Delivered
2148,208,13-11-2024 13:51,13-11-2024 14:01,409,Delivered
2149,262,22-10-2024 21:37,22-10-2024 21:52,717,Delivered
2150,133,08-11-2024 18:49,08-11-2024 18:58,364,Delivered
2151,176,23-10-2024 19:16,23-10-2024 19:33,747,Delivered
2152,233,23-11-2024 05:18,23-11-2024 05:30,907,Delivered
2153,191,10-11-2024 22:16,10-11-2024 22:27,636,Delivered
2154,290,17-10-2024 20:02,17-10-2024 20:14,808,Delivered
2155,59,07-11-2024 12:41,07-11-2024 12:54,1155,Delivered
2156,57,15-11-2024 06:50,15-11-2024 07:02,1084,Delivered
2157,255,19-11-2024 17:40,19-11-2024 17:48,751,Delivered
2158,256,13-11-2024 05:19,13-11-2024 05:32,1487,Delivered
2159,173,11-11-2024 06:00,11-11-2024 06:10,679,Delivered
2160,163,07-10-2024 09:57,07-10-2024 10:11,808,Delivered
2161,107,18-10-2024 23:42,18-10-2024 23:59,205,Delivered
2162,231,08-11-2024 09:41,08-11-2024 09:49,978,Delivered
2163,104,23-10-2024 14:22,23-10-2024 14:31,729,Delivered
2164,39,21-11-2024 11:19,21-11-2024 11:27,1003,Delivered
2165,94,09-10-2024 05:16,09-10-2024 05:25,1499,Delivered
2166,300,19-11-2024 15:06,19-11-2024 15:20,1440,Delivered
2167,104,11-10-2024 22:49,11-10-2024 22:58,1139,Delivered
2168,217,15-10-2024 03:17,15-10-2024 03:34,1298,Delivered
2169,146,22-11-2024 06:16,22-11-2024 06:24,500,Delivered
2170,44,03-10-2024 14:24,03-10-2024 14:37,1051,Delivered
2171,94,29-09-2024 06:30,29-09-2024 06:40,506,Delivered
2172,259,11-10-2024 13:29,11-10-2024 13:40,938,Delivered
2173,270,04-11-2024 20:21,04-11-2024 20:34,880,Delivered
2174,91,05-10-2024 05:35,05-10-2024 05:45,356,Delivered
2175,260,21-11-2024 04:57,21-11-2024 05:13,319,Delivered
2176,42,03-11-2024 04:11,03-11-2024 04:22,1155,Delivered
2177,112,21-10-2024 06:06,,319,Cancelled
2178,39,20-10-2024 16:37,20-10-2024 16:54,458,Delivered
2179,148,19-10-2024 23:21,19-10-2024 23:35,266,Delivered
2180,122,15-11-2024 00:37,15-11-2024 00:49,1021,Delivered
2181,139,11-10-2024 14:06,11-10-2024 14:23,246,Delivered
2182,163,04-11-2024 09:07,04-11-2024 09:15,954,Delivered
2183,48,04-10-2024 00:51,04-10-2024 01:06,1315,Delivered
2184,139,20-11-2024 16:37,20-11-2024 16:54,271,Delivered
2185,38,01-10-2024 01:12,01-10-2024 01:22,125,Delivered
2186,283,13-10-2024 11:50,13-10-2024 11:58,993,Delivered
2187,217,16-11-2024 12:24,16-11-2024 12:35,1414,Delivered
2188,280,01-11-2024 16:47,01-11-2024 16:57,1004,Delivered
2189,106,14-11-2024 23:01,14-11-2024 23:13,1000,Delivered
2190,30,10-11-2024 23:54,11-11-2024 00:07,1071,Delivered
2191,204,03-11-2024 21:14,03-11-2024 21:26,1186,Delivered
2192,96,01-11-2024 21:47,01-11-2024 22:00,861,Delivered
2193,199,28-10-2024 09:23,28-10-2024 09:36,175,Delivered
2194,143,17-10-2024 14:32,17-10-2024 14:42,1221,Delivered
2195,251,22-10-2024 09:19,22-10-2024 09:27,397,Delivered
2196,149,20-11-2024 07:50,20-11-2024 08:02,1191,Delivered
2197,94,10-11-2024 03:43,10-11-2024 03:52,272,Delivered
2198,191,10-11-2024 18:42,10-11-2024 18:53,787,Delivered
2199,111,03-11-2024 22:33,03-11-2024 22:47,620,Delivered
2200,233,05-10-2024 04:01,05-10-2024 04:11,1135,Delivered
2201,96,21-10-2024 13:39,21-10-2024 13:47,640,Delivered
2202,145,27-10-2024 21:58,,384,Cancelled
2203,190,06-11-2024 03:40,06-11-2024 03:51,797,Delivered
2204,167,08-10-2024 23:32,08-10-2024 23:43,145,Delivered
2205,294,14-10-2024 14:51,14-10-2024 15:01,1098,Delivered
2206,257,18-11-2024 16:05,18-11-2024 16:19,561,Delivered
2207,199,03-10-2024 11:34,03-10-2024 11:48,376,Delivered
2208,105,16-11-2024 07:44,16-11-2024 07:59,771,Delivered
2209,195,08-10-2024 19:32,,1074,Cancelled
2210,296,15-10-2024 12:08,15-10-2024 12:21,1098,Delivered
2211,101,04-10-2024 00:36,04-10-2024 00:48,802,Delivered
2212,52,10-11-2024 17:12,10-11-2024 17:27,1105,Delivered
2213,207,12-10-2024 08:55,12-10-2024 09:10,590,Delivered
2214,286,15-10-2024 10:59,15-10-2024 11:07,1453,Delivered
2215,100,18-11-2024 13:12,18-11-2024 13:29,610,Delivered
2216,253,15-10-2024 07:26,15-10-2024 07:35,810,Delivered
2217,281,28-09-2024 14:09,28-09-2024 14:19,514,Delivered
2218,124,13-11-2024 01:41,13-11-2024 01:52,1212,Delivered
2219,292,07-11-2024 04:59,07-11-2024 05:13,1003,Delivered
2220,148,30-10-2024 02:55,30-10-2024 03:03,1115,Delivered
2221,41,08-11-2024 04:58,08-11-2024 05:11,1441,Delivered
2222,208,01-11-2024 06:39,01-11-2024 06:52,130,Delivered
2223,292,03-10-2024 07:41,03-10-2024 07:52,458,Delivered
2224,229,16-10-2024 21:49,16-10-2024 21:58,866,Delivered
2225,178,06-10-2024 01:08,06-10-2024 01:23,469,Delivered
2226,119,18-11-2024 08:25,18-11-2024 08:38,1119,Delivered
2227,120,15-11-2024 07:01,15-11-2024 07:15,227,Delivered
2228,54,15-11-2024 21:14,15-11-2024 21:27,205,Delivered
2229,151,02-10-2024 16:43,02-10-2024 16:57,467,Delivered
2230,1,05-10-2024 08:25,05-10-2024 08:36,1363,Delivered
2231,208,20-10-2024 18:08,20-10-2024 18:23,1182,Delivered
2232,244,21-11-2024 12:32,21-11-2024 12:44,1353,Delivered
2233,46,03-10-2024 01:37,03-10-2024 01:51,1460,Delivered
2234,240,06-10-2024 18:52,06-10-2024 19:09,927,Delivered
2235,236,16-10-2024 17:43,16-10-2024 17:58,1013,Delivered
2236,1,14-10-2024 01:41,14-10-2024 01:51,1200,Delivered
2237,114,31-10-2024 17:39,,874,Cancelled
2238,147,16-11-2024 21:36,16-11-2024 21:52,369,Delivered
2239,160,07-10-2024 03:18,07-10-2024 03:33,360,Delivered
2240,246,04-10-2024 10:55,04-10-2024 11:03,1104,Delivered
2241,27,22-11-2024 12:32,22-11-2024 12:49,503,Delivered
2242,137,02-11-2024 00:55,02-11-2024 01:03,811,Delivered
2243,153,22-11-2024 23:28,22-11-2024 23:36,641,Delivered
2244,50,01-11-2024 21:32,01-11-2024 21:40,408,Delivered
2245,55,20-10-2024 21:59,20-10-2024 22:10,947,Delivered
2246,260,01-11-2024 02:57,01-11-2024 03:14,970,Delivered
2247,279,09-10-2024 02:02,09-10-2024 02:12,637,Delivered
2248,126,09-11-2024 17:59,09-11-2024 18:12,1122,Delivered
2249,291,06-10-2024 12:19,06-10-2024 12:34,433,Delivered
2250,280,25-10-2024 09:01,25-10-2024 09:11,1089,Delivered
2251,112,15-10-2024 14:01,15-10-2024 14:18,440,Delivered
2252,59,27-10-2024 16:16,27-10-2024 16:29,1007,Delivered
2253,151,30-09-2024 23:40,30-09-2024 23:52,207,Delivered
2254,152,18-11-2024 04:15,18-11-2024 04:27,1054,Delivered
2255,161,18-11-2024 15:41,18-11-2024 15:55,838,Delivered
2256,198,11-11-2024 21:53,11-11-2024 22:03,880,Delivered
2257,228,07-10-2024 04:53,07-10-2024 05:10,932,Delivered
2258,297,13-11-2024 15:24,13-11-2024 15:34,1118,Delivered
2259,191,28-10-2024 14:36,28-10-2024 14:46,742,Delivered
2260,163,07-10-2024 16:45,07-10-2024 17:01,416,Delivered
2261,2,03-10-2024 11:28,03-10-2024 11:41,513,Delivered
2262,143,15-10-2024 11:38,15-10-2024 11:53,1112,Delivered
2263,108,09-10-2024 20:51,09-10-2024 21:01,1054,Delivered
2264,6,22-10-2024 23:55,23-10-2024 00:12,318,Delivered
2265,194,27-09-2024 01:40,27-09-2024 01:57,1337,Delivered
2266,41,30-09-2024 21:10,30-09-2024 21:24,234,Delivered
2267,290,08-11-2024 15:32,,512,Cancelled
2268,24,25-10-2024 01:31,25-10-2024 01:43,851,Delivered
2269,188,21-11-2024 11:37,21-11-2024 11:52,671,Delivered
2270,44,12-11-2024 06:21,12-11-2024 06:34,848,Delivered
2271,37,14-10-2024 20:26,14-10-2024 20:42,1457,Delivered
2272,202,28-09-2024 19:07,28-09-2024 19:17,361,Delivered
2273,259,11-10-2024 18:12,11-10-2024 18:26,532,Delivered
2274,194,07-11-2024 12:43,07-11-2024 12:55,903,Delivered
2275,79,17-11-2024 02:26,17-11-2024 02:39,321,Delivered
2276,155,04-10-2024 03:16,04-10-2024 03:25,384,Delivered
2277,34,13-11-2024 14:39,13-11-2024 14:56,342,Delivered
2278,238,19-10-2024 03:11,19-10-2024 03:26,951,Delivered
2279,112,25-10-2024 20:51,25-10-2024 21:03,160,Delivered
2280,250,07-10-2024 15:11,07-10-2024 15:28,896,Delivered
2281,63,08-10-2024 04:18,08-10-2024 04:34,1445,Delivered
2282,77,22-11-2024 08:01,22-11-2024 08:14,964,Delivered
2283,202,20-10-2024 02:29,20-10-2024 02:45,1204,Delivered
2284,273,14-10-2024 07:43,14-10-2024 08:00,658,Delivered
2285,286,09-10-2024 11:54,09-10-2024 12:08,963,Delivered
2286,192,25-10-2024 04:29,25-10-2024 04:45,243,Delivered
2287,174,05-11-2024 08:32,05-11-2024 08:43,741,Delivered
2288,7,12-10-2024 08:11,12-10-2024 08:22,1025,Delivered
2289,146,23-11-2024 23:52,24-11-2024 00:06,617,Delivered
2290,267,10-11-2024 09:09,10-11-2024 09:23,232,Delivered
2291,299,19-10-2024 08:39,19-10-2024 08:53,393,Delivered
2292,165,07-10-2024 05:13,07-10-2024 05:26,371,Delivered
2293,115,14-10-2024 00:52,14-10-2024 01:00,279,Delivered
2294,183,19-10-2024 03:19,19-10-2024 03:33,459,Delivered
2295,167,02-11-2024 11:14,02-11-2024 11:26,425,Delivered
2296,53,28-10-2024 12:21,28-10-2024 12:33,574,Delivered
2297,183,10-11-2024 00:48,10-11-2024 01:04,928,Delivered
2298,192,17-10-2024 04:47,17-10-2024 05:01,396,Delivered
2299,124,11-10-2024 05:38,11-10-2024 05:48,1167,Delivered
2300,84,07-10-2024 14:55,07-10-2024 15:11,107,Delivered
2301,149,11-11-2024 02:34,11-11-2024 02:44,146,Delivered
2302,171,12-10-2024 17:20,12-10-2024 17:28,868,Delivered
2303,289,22-10-2024 11:08,22-10-2024 11:20,330,Delivered
2304,178,18-10-2024 08:37,18-10-2024 08:48,270,Delivered
2305,287,08-11-2024 14:49,08-11-2024 15:03,562,Delivered
2306,20,27-09-2024 10:51,27-09-2024 11:01,1308,Delivered
2307,140,18-11-2024 10:58,18-11-2024 11:14,867,Delivered
2308,191,02-11-2024 16:02,02-11-2024 16:16,648,Delivered
2309,7,05-11-2024 02:51,05-11-2024 03:08,1031,Delivered
2310,191,19-10-2024 09:59,19-10-2024 10:11,969,Delivered
2311,264,06-10-2024 15:26,06-10-2024 15:41,951,Delivered
2312,81,02-10-2024 18:22,02-10-2024 18:37,844,Delivered
2313,63,23-10-2024 07:42,23-10-2024 07:55,320,Delivered
2314,261,20-11-2024 06:33,20-11-2024 06:42,167,Delivered
2315,130,05-11-2024 21:36,05-11-2024 21:47,1092,Delivered
2316,65,12-10-2024 04:58,12-10-2024 05:09,791,Delivered
2317,43,25-10-2024 02:40,25-10-2024 02:51,1103,Delivered
2318,199,15-11-2024 09:31,15-11-2024 09:40,931,Delivered
2319,158,12-11-2024 13:56,12-11-2024 14:11,261,Delivered
2320,98,11-11-2024 00:22,11-11-2024 00:34,214,Delivered
2321,101,20-10-2024 15:05,,771,Cancelled
2322,128,17-11-2024 06:03,17-11-2024 06:16,869,Delivered
2323,25,25-10-2024 00:51,25-10-2024 01:03,143,Delivered
2324,241,23-10-2024 06:03,23-10-2024 06:19,996,Delivered
2325,153,24-11-2024 03:59,24-11-2024 04:12,110,Delivered
2326,113,27-10-2024 03:00,27-10-2024 03:17,111,Delivered
2327,254,04-10-2024 13:43,04-10-2024 13:53,647,Delivered
2328,65,23-11-2024 20:27,23-11-2024 20:44,1293,Delivered
2329,218,10-10-2024 01:03,10-10-2024 01:15,1292,Delivered
2330,108,06-10-2024 08:13,06-10-2024 08:24,656,Delivered
2331,114,14-10-2024 11:37,14-10-2024 11:47,464,Delivered
2332,145,17-11-2024 11:57,17-11-2024 12:11,992,Delivered
2333,170,29-09-2024 19:15,29-09-2024 19:26,340,Delivered
2334,148,18-10-2024 17:43,18-10-2024 17:58,767,Delivered
2335,55,16-11-2024 15:25,16-11-2024 15:42,187,Delivered
2336,125,29-10-2024 16:37,29-10-2024 16:50,1164,Delivered
2337,252,12-10-2024 17:21,12-10-2024 17:31,1206,Delivered
2338,142,04-10-2024 12:03,04-10-2024 12:12,484,Delivered
2339,83,20-10-2024 12:09,20-10-2024 12:19,530,Delivered
2340,298,23-10-2024 08:52,23-10-2024 09:01,1142,Delivered
2341,6,07-10-2024 01:02,07-10-2024 01:15,1322,Delivered
2342,114,14-10-2024 09:12,14-10-2024 09:23,260,Delivered
2343,228,03-11-2024 05:45,03-11-2024 05:59,198,Delivered
2344,283,31-10-2024 22:28,31-10-2024 22:42,1111,Delivered
2345,171,29-10-2024 10:21,29-10-2024 10:29,937,Delivered
2346,238,12-11-2024 03:22,12-11-2024 03:34,577,Delivered
2347,265,26-09-2024 14:25,26-09-2024 14:34,1433,Delivered
2348,194,03-10-2024 23:54,04-10-2024 00:09,883,Delivered
2349,58,08-11-2024 07:42,08-11-2024 07:57,787,Delivered
2350,205,28-10-2024 03:28,28-10-2024 03:43,255,Delivered
2351,66,03-10-2024 08:30,03-10-2024 08:43,724,Delivered
2352,103,14-10-2024 11:49,14-10-2024 12:00,1274,Delivered
2353,103,21-11-2024 20:03,21-11-2024 20:16,1004,Delivered
2354,127,15-11-2024 01:40,15-11-2024 01:56,1401,Delivered
2355,161,02-10-2024 00:48,02-10-2024 01:00,962,Delivered
2356,205,05-11-2024 17:24,05-11-2024 17:36,782,Delivered
2357,230,08-11-2024 16:24,08-11-2024 16:35,1393,Delivered
2358,112,17-11-2024 00:12,17-11-2024 00:26,1084,Delivered
2359,47,03-11-2024 19:55,03-11-2024 20:07,845,Delivered
2360,82,19-10-2024 15:18,19-10-2024 15:34,1448,Delivered
2361,275,15-11-2024 21:15,15-11-2024 21:32,978,Delivered
2362,55,01-11-2024 06:29,01-11-2024 06:43,1117,Delivered
2363,246,30-10-2024 16:01,30-10-2024 16:11,1307,Delivered
2364,228,10-10-2024 06:44,10-10-2024 07:00,406,Delivered
2365,291,12-10-2024 10:50,12-10-2024 11:05,1237,Delivered
2366,229,04-10-2024 05:14,,496,Cancelled
2367,2,21-11-2024 10:32,21-11-2024 10:42,332,Delivered
2368,41,16-11-2024 13:36,16-11-2024 13:44,373,Delivered
2369,277,17-11-2024 06:54,17-11-2024 07:05,1275,Delivered
2370,174,10-11-2024 15:31,10-11-2024 15:47,767,Delivered
2371,8,07-10-2024 18:11,07-10-2024 18:27,1106,Delivered
2372,150,07-10-2024 05:34,07-10-2024 05:42,430,Delivered
2373,34,26-09-2024 19:47,26-09-2024 20:00,750,Delivered
2374,272,19-10-2024 23:03,19-10-2024 23:13,955,Delivered
2375,151,06-10-2024 18:19,06-10-2024 18:33,1260,Delivered
2376,140,13-11-2024 23:18,13-11-2024 23:28,716,Delivered
2377,70,12-11-2024 10:32,12-11-2024 10:45,1377,Delivered
2378,224,11-10-2024 04:32,11-10-2024 04:49,974,Delivered
2379,288,03-11-2024 14:14,03-11-2024 14:28,1122,Delivered
2380,114,19-10-2024 17:47,19-10-2024 17:57,1190,Delivered
2381,276,09-10-2024 02:14,09-10-2024 02:31,1391,Delivered
2382,191,17-10-2024 14:12,17-10-2024 14:24,119,Delivered
2383,229,27-10-2024 22:28,27-10-2024 22:40,110,Delivered
2384,238,23-10-2024 00:38,23-10-2024 00:54,504,Delivered
2385,284,23-10-2024 11:05,23-10-2024 11:13,709,Delivered
2386,174,17-10-2024 10:13,17-10-2024 10:30,1009,Delivered
2387,213,14-10-2024 23:45,14-10-2024 23:53,325,Delivered
2388,173,25-10-2024 11:08,25-10-2024 11:25,1029,Delivered
2389,70,19-11-2024 02:00,19-11-2024 02:15,645,Delivered
2390,237,11-11-2024 03:26,11-11-2024 03:40,1117,Delivered
2391,38,17-10-2024 15:43,17-10-2024 15:57,158,Delivered
2392,236,09-10-2024 05:35,09-10-2024 05:52,609,Delivered
2393,2,03-11-2024 19:12,03-11-2024 19:27,510,Delivered
2394,157,14-11-2024 10:57,14-11-2024 11:13,1340,Delivered
2395,60,03-11-2024 03:59,03-11-2024 04:11,651,Delivered
2396,75,15-11-2024 23:22,15-11-2024 23:38,929,Delivered
2397,235,01-11-2024 15:26,01-11-2024 15:34,330,Delivered
2398,127,18-11-2024 19:02,18-11-2024 19:10,791,Delivered
2399,232,01-11-2024 15:18,01-11-2024 15:33,654,Delivered
2400,9,27-10-2024 06:02,27-10-2024 06:14,773,Delivered
2401,120,06-10-2024 12:33,06-10-2024 12:45,116,Delivered
2402,43,20-11-2024 16:09,20-11-2024 16:26,383,Delivered
2403,274,23-10-2024 05:44,23-10-2024 05:57,1144,Delivered
2404,6,23-11-2024 13:43,23-11-2024 14:00,195,Delivered
2405,156,03-11-2024 06:25,03-11-2024 06:38,1097,Delivered
2406,124,07-10-2024 01:52,07-10-2024 02:01,1382,Delivered
2407,16,04-10-2024 09:08,04-10-2024 09:24,1158,Delivered
2408,194,14-11-2024 23:36,14-11-2024 23:53,1124,Delivered
2409,194,02-10-2024 05:24,02-10-2024 05:33,867,Delivered
2410,100,15-10-2024 02:09,15-10-2024 02:21,510,Delivered
2411,281,20-11-2024 13:30,20-11-2024 13:38,664,Delivered
2412,251,12-10-2024 19:08,12-10-2024 19:18,1137,Delivered
2413,181,09-10-2024 23:10,09-10-2024 23:25,1179,Delivered
2414,251,09-10-2024 15:00,09-10-2024 15:10,734,Delivered
2415,92,12-11-2024 02:08,12-11-2024 02:19,1260,Delivered
2416,230,13-11-2024 06:27,13-11-2024 06:35,891,Delivered
2417,153,15-11-2024 04:16,15-11-2024 04:33,440,Delivered
2418,55,24-10-2024 23:29,24-10-2024 23:46,287,Delivered
2419,32,02-11-2024 01:24,02-11-2024 01:37,126,Delivered
2420,43,26-09-2024 20:49,26-09-2024 21:00,805,Delivered
2421,103,30-10-2024 18:08,30-10-2024 18:21,594,Delivered
2422,225,01-11-2024 07:33,01-11-2024 07:47,614,Delivered
2423,160,27-10-2024 10:56,27-10-2024 11:09,391,Delivered
2424,37,29-09-2024 01:53,,507,Cancelled
2425,46,23-11-2024 12:14,23-11-2024 12:31,1392,Delivered
2426,285,28-09-2024 05:12,28-09-2024 05:24,1208,Delivered
2427,221,31-10-2024 23:23,31-10-2024 23:38,1057,Delivered
2428,134,08-11-2024 02:03,08-11-2024 02:20,892,Delivered
2429,218,06-11-2024 11:44,06-11-2024 11:58,1163,Delivered
2430,127,07-11-2024 05:45,07-11-2024 05:58,1293,Delivered
2431,67,03-10-2024 14:21,03-10-2024 14:32,906,Delivered
2432,254,10-10-2024 00:08,10-10-2024 00:16,331,Delivered
2433,193,13-11-2024 19:28,13-11-2024 19:42,460,Delivered
2434,287,23-10-2024 01:48,23-10-2024 02:05,1243,Delivered
2435,93,07-10-2024 08:54,07-10-2024 09:02,319,Delivered
2436,31,21-10-2024 10:08,21-10-2024 10:21,1435,Delivered
2437,45,27-10-2024 09:11,27-10-2024 09:25,349,Delivered
2438,23,19-10-2024 10:46,19-10-2024 11:00,576,Delivered
2439,291,12-10-2024 20:48,12-10-2024 21:05,258,Delivered
2440,102,17-10-2024 19:53,17-10-2024 20:01,1158,Delivered
2441,74,17-10-2024 19:35,17-10-2024 19:52,1467,Delivered
2442,8,06-11-2024 01:06,06-11-2024 01:15,858,Delivered
2443,208,05-10-2024 06:53,05-10-2024 07:08,558,Delivered
2444,43,21-11-2024 00:53,21-11-2024 01:02,496,Delivered
2445,47,12-10-2024 08:14,12-10-2024 08:28,802,Delivered
2446,127,27-10-2024 02:48,27-10-2024 02:57,768,Delivered
